
Dialog_Stage0_Main_C1_S01_5※D16,확실히 져지가 살인을 시작한 이후로\n사람들의 관심이 엄청나게 많아지긴 했어.,
Dialog_Stage0_Main_C1_S01_6※D16,전세계 언론에서도 난리가 났으니까 말이야.,
Dialog_Stage0_Main_C1_S01_7※D16,정의의 심판자인가 단지 살인마인가\n하면서 말이지.,
Dialog_Stage0_Main_C1_S01_8※C1,흥미로운 관점이네.,
Dialog_Stage0_Main_C1_S01_9※5,난 져지가 사람들에게 어떤 게 옳은 일인지\n한번 더 생각하게 만든 게 중요하다고 생각해.,
Dialog_Stage0_Main_C1_S01_10※D17,살인이 백신이 될 수 있다니\n너무 비약적인 합리화 아니야?,
Dialog_Stage0_Main_C1_S01_11※D16,때로는 극단적인 처방이 필요한 법이야.,
Dialog_Stage0_Main_C1_S01_12※5,지금 우리한테 필요한 게 그거야.,
Dialog_Stage0_Main_C1_S01_13※5,내가 한번 왓슨에게 완전 사면을 전제로\n홈즈를 배신할 수 있는지 물어볼게.,
Dialog_Stage0_Main_C1_S01_14※C1,완전사면이라니.. 검찰이 절대 승인해줄리가 없어.,
Dialog_Stage0_Main_C1_S01_15※5,나도 알아.,
Dialog_Stage0_Main_C1_S01_16※5,하지만 허락보다 용서를 구하는 게 쉽다는 말이 있잖아.,
Dialog_Stage0_Main_C1_S01_17※C1,하긴 왓슨을 포섭해두고 검찰을 설득하는 게 나을 수도 있지.
Dialog_Stage0_Main_C1_S01_18※C1,좋아 유나. 한번 해보자.,
,,
Selection_Stage0_Main_C1_S02,져지는 관심 없다,
Dialog_Stage0_Main_C1_S02_0/0_12/※5,져지가 뭘하던\n솔직히 난 관심 없는 일이야,
Dialog_Stage0_Main_C1_S02_1※5,내가 할 수 없는 일로 고민하는 건\n쓸데 없는 일이거든.,
Dialog_Stage0_Main_C1_S02_1※D16,우리 신입 의외로 엄청 쿨한데?,
Dialog_Stage0_Main_C1_S02_1※D17,난 유나의견에 찬성이야.\n져지가 어쩌니해도 사실 우리가 할 수 있는 건 없잖아?,
,,
Selection_Stage0_Main_C1_S03,난 생각이 없다,
Dialog_Stage0_Main_C1_S03_0/0_12/※D16,유나? 어이 왜 말이없어?,
Dialog_Stage0_Main_C1_S03_2※5,그냥 빨리 왓슨이나 만나고 퇴근하고 싶다고 생각 중이었어.,
Dialog_Stage0_Main_C1_S03_3※5,음... 뭐라고했어?,
Dialog_Stage0_Main_C1_S03_4※D16,져지에 대한 이야기 중이야.,
Dialog_Stage0_Main_C1_S03_5※5,...,
Dialog_Stage0_Main_C1_S03_6※D17,이단 유나가 피곤한 것 같은데 빨리 가기나 하자.,
Dialog_Stage0_Main_C1_S03_7※D16,그래 유나 조심히 다녀와.,
,,
Dialog_Stage0_Main_D16_Start_0_0※D16,재판은 어땠어?,
Dialog_Stage0_Main_D16_Start_0_1※7,말도마 그것 때문에 열불나 죽겠으니까.,
,,
Dialog_Stage0_Main_D16_Start_1_0※5,몇 가지 물어볼게.,
Dialog_Stage0_Main_D16_Start_1_1※D16,좋아.,
,,
Dialog_Stage0_Main_D16_End_0_0※D16,잘가.,
,,
Dialog_Stage0_Main_D16_ForcedEnd_0※D16,이런 시간이 벌써 이렇게 됐네.\n다음에 이야기해보자.,
,,
Dialog_Stage0_Main_D16_Nothing_0※D16,이게 나랑 무슨 상관인데?,
,,
Selection_Stage0_Main_D16_10,팀장의 성격,
Dialog_Stage0_Main_D16_10_0/0_12/※5,마샬 팀장이 옛날에는 불같았다고?,
Dialog_Stage0_Main_D16_10_2※D16,그렇다니까.,
Dialog_Stage0_Main_D16_10_3※C1,이단 괜히 실없는 소리하지마.,
Dialog_Stage0_Main_D16_10_4※D16,실없는 소리라니?,
Dialog_Stage0_Main_D16_10_5※D16,내가 6년 전\n처음 팀에 들어왔을 때 기억 안나?,
Dialog_Stage0_Main_D16_10_6※C1,무슨 소릴 하려고?,
Dialog_Stage0_Main_D16_10_7※D16,그때 터스크 사건 수사중이었잖아.,
Dialog_Stage0_Main_D16_10_8※D16,첫 날 출근해서 자리에앉 앉아있는데 갑자기 팀장방에서 괴성이 들리는 거야.,
Dialog_Stage0_Main_D16_10_9※D16,난 팀장이 성격이 안좋아서 아래 팀원을 갈구는 줄 알았거든.,
Dialog_Stage0_Main_D16_10_10※D16,근데 알고 봤더니 윌리엄 판사가 압수수색 영장\n발부를 거부해서 팀장이 전화기를 집어 던진 거였더라고.,
Dialog_Stage0_Main_D16_10_11※D16,그런 일이 있었나.,
Dialog_Stage0_Main_D16_10_12※6,팀장 진짜 한 성격했구나?,
Dialog_Stage0_Main_D16_10_13※D16,거기서 끝난 줄 알아?,
Dialog_Stage0_Main_D16_10_14※D16,그날 팀장이 윌리엄 판사가 있는 곳까지 가서 뒤짚어 엎었어.,
Dialog_Stage0_Main_D16_10_15※6,그래서 어떻게 됐어?,
Dialog_Stage0_Main_D16_10_16※D16,그날 소동으로 팀장도 3개월 감봉 처분을 받았지만 결국 압수수색 영장을 발부 받았지.,
Dialog_Stage0_Main_D16_10_17※D16,난 원래 2년만 있다가 기동타격대로 가려고 했는데\n팀장의 그 화끈함에 반해서 4년이나 더 여기 있다고.,
Dialog_Stage0_Main_D16_10_18※5,근데 터스크 사건 결국 무죄 판결 받지 않았어?,
Dialog_Stage0_Main_D16_10_19※D16,맞아. 윌리엄이 터스크한테 뒷돈을 받고 무죄를 때렸거든.,
Dialog_Stage0_Main_D16_10_20※D16,터스크가 져지한테 살해당한 다음 밝혀졌잖아.,
,,
Selection_Stage0_Main_D16_11,져지에 대해,
Dialog_Stage0_Main_D16_11_0/0_12/※5,아 맞아. 뉴스에서 본 적 있어.\n져지한테 살해당했다고 난리였던 것 같은데.,
Dialog_Stage0_Main_D16_11_1※5,그 땐 내가 막 들어온지 얼마 안되서\n정신 없을 때였지.,
Dialog_Stage0_Main_D16_11_2※D16,맞아. 신입 네가 6개월 전 쯤 부서에 처음 들어오고 져지가 심판하기 시작했으니까.,
Dialog_Stage0_Main_D16_11_3※D17,심판이라니 져지가 무슨 진짜 판사야? 져지는 그냥 살인마야.,
Dialog_Stage0_Main_D16_11_4※D16,6개월 사이 져지가 죽인 3명 모두 수백만 달러의 피해액이랑 무수한 피해자를 양산하고 솜방망이 처벌을 받은 CEO들이야.,
Dialog_Stage0_Main_D16_11_5※D16,그놈들은 벼락을 맞아도 모자란 놈들이었다고. 로잘린 넌 나보다 오래 있어서 더 잘 알잖아?,
Dialog_Stage0_Main_D16_11_6※D17,그렇다고 맘대로 다 죽이면 법은 무슨 소용이야?,
,,
Selection_Stage0_Main_D16_12,져지는 필요악,
Dialog_Stage0_Main_D16_12_0/0_12/※D16,법이 소용 없으니까 져지 같은 괴물이 탄생한 거지.,
Dialog_Stage0_Main_D16_12_1※D16,터스크가 살해당한 현장에서 발견된 증거들을 봐.,
Dialog_Stage0_Main_D16_12_2※D16,윌리엄 판사부터 신문사 사장에 상원의원까지 손이 안뻗은 사람들이 없다고.,
Dialog_Stage0_Main_D16_12_3※D17,그건 져지가 터스크를 고문해서 얻은 증거잖아. 사실인지 믿기도 어렵고 그런식으로 받아낸 증거는 효력도 없다고.,
Dialog_Stage0_Main_D16_12_4※D16,그러니까 더 문제지. 그렇게 난리가 나고도 윌리엄 판사는 수사조차 받지도 않았고 이번 사건에서도 홈즈한테 솜방망이 판결을 내린 거 아냐.,
Dialog_Stage0_Main_D16_12_5※D16,져지가 터스크를 죽이지 않았으면 평생 잘먹고 잘살았을 걸?,
Dialog_Stage0_Main_D16_12_6※D16,힘있는 사람들이 시스템을 바꾸려고 나서지 않으니까 져지같은 사람들이 나오는 거라고.,
Dialog_Stage0_Main_D16_12_7※D16,난 솔직히 말해서 그놈들이 죽어서 속이 다 시원해.,
Dialog_Stage0_Main_D16_12_8※D17,그래봐야 기분만 좋아지지 뭐가 바뀌는데?,
,,
Selection_Stage0_Main_D16_20,기업수사팀으로 온 이유,
Dialog_Stage0_Main_D16_20_0/0_12/※D16,난 원래 기업수사팀에 오려고 FBI에 지원한 건 아니었어.,
Dialog_Stage0_Main_D16_20_1※D16,FBI 기동타격대에 가고 싶었는데\n내가 FBI 들어오기 전에 은행원이었던 경력 때문에 발령 받은 것 뿐이야.,
Dialog_Stage0_Main_D16_20_2※D16,그러고보니까 신입 넌 왜 여기로 온거야?,
Dialog_Stage0_Main_D16_20_3※5,내 부전공이 경영학과거든.,
Dialog_Stage0_Main_D16_20_4※D16,전공은 뭔데?,
Dialog_Stage0_Main_D16_20_5※5,범죄심리학과.,
Dialog_Stage0_Main_D16_20_6※D16,경력도 없이 부전공이 경영학과인데\nFBI 중앙 본부의 기업수사팀으로 왔다고?,
Dialog_Stage0_Main_D16_20_7※D16,신입 너 생각보다 훨씬 엘리트였구나?,
,,
,,
Selection_Stage0_Main_D16_50,테스트야,
Dialog_Stage0_Main_D16_50_0/0_12/※D16,테스트용이야,
,,
Dialog_Stage0_Main_D17_Start_0_0※D17,고생했어. 일단 머리 좀 식혀.,
Dialog_Stage0_Main_D17_Start_0_1※5,선배는 참 이성적이란 말이야.,
,,
Dialog_Stage0_Main_D17_Start_1_0※5,물어볼게 있어.,
Dialog_Stage0_Main_D17_Start_1_1※D17,말해봐.,
,,
Dialog_Stage0_Main_D17_End_0_0※D17,잘가.,
,,
Dialog_Stage0_Main_D17_ForcedEnd_0※D17,약속이 있어서 다음에 이야기해.,
,,
Dialog_Stage0_Main_D17_Nothing_0※D17,이게 뭔데?,
,,
,,
Selection_Stage0_Main_D17_10,져지는 살인범,
Dialog_Stage0_Main_D17_10_0/0_12/※D17,법이 제 역할을 하지 못한다고 사람들이\n자신만의 기준으로 타인의 기본권을 침범한다고 생각해봐.,
Dialog_Stage0_Main_D17_10_1※D17,법정에서 판결한 결과가 미흡하다고 생각한 만큼\n각자 피의자를 찾아가 판결을 내린다면 이 세상이 어떻게 되겠어?,
Dialog_Stage0_Main_D17_10_2※D16,져지가 잘했다는 게 아니잖아?,
Dialog_Stage0_Main_D17_10_3※D16,져지도 법을 벗어난 대가를 치뤄야겠지.,
Dialog_Stage0_Main_D17_10_4※D16,하지만 시스템이 강한 사람만 위한다면 그대로 따라야해?,
Dialog_Stage0_Main_D17_10_6※D17,그러면 그 잘못된 시스템을 바꿔야지. 마음대로 사람을 죽이는 게 아니라.,
Dialog_Stage0_Main_D17_10_6※D17,그게 힘들고 오래 걸린다고 하더라도 옳은 일이야.,
Dialog_Stage0_Main_D17_10_7※D16,이상적적인 이이야기만하면 뭐해?\n결국 시스템을 만들고 바꾸는 사람들이 결국 강자들의 편인데?,
,,
,,
Dialog_Stage0_Main_D18_Start_0_0※8,안녕. 난 유나라고 해.\n금융범죄팀에서 왔어.,
Dialog_Stage0_Main_D18_Start_0_1※D18,어서와. 난 검사 마이크야.,
,,
Dialog_Stage0_Main_D18_Start_1_0※D18,무슨 일이야?,
,,
Dialog_Stage0_Main_D18_End_0_0※D18,잘가.,
,,
Dialog_Stage0_Main_D18_ForcedEnd_0※D18,약속이 있어서 이만.,
,,
Dialog_Stage0_Main_D18_Nothing_0※D18,나랑은 관계 없어?,
,,
Selection_Stage0_Main_D18_01,홈즈의 항소,
Dialog_Stage0_Main_D18_01_0/0_1/※8,마샬 팀장이 홈즈의 항소에 대해 이야기 해보라고 해서 왔어.,
Dialog_Stage0_Main_D18_01_1※D18,홈즈의 항소?,
Dialog_Stage0_Main_D18_01_2※D18,미안한 이야기지만 우리는 지금은 항소할 생각이 없어.,
Dialog_Stage0_Main_D18_01_3※8,그게 무슨 말도 안되는 소리야?,
Dialog_Stage0_Main_D18_01_4※D18,왓슨이 자신이 한 일이라고 자백했고\n윌리엄 판사가 그 주장을 받아들였어.,
Dialog_Stage0_Main_D18_01_5※D18,홈즈가 한 일이라는 새로운 증거가 있어?,
Dialog_Stage0_Main_D18_01_6※8,그건 아니야.,
Dialog_Stage0_Main_D18_01_7※8,하지만 사라진 투자자들의 투자금 2000만 달러 중\n고작 300만 달러만 찾았을 뿐이야.,
Dialog_Stage0_Main_D18_01_8※8,홈즈가 왓슨과 공모하고 일부러 왓슨에게 추적하기 쉬운 돈만 남겨둔 거라고.,
Dialog_Stage0_Main_D18_01_9※8,나머지 돈은 홈즈가 전부 무기명 채권이나 스위스 비밀 계좌로 빼돌렸겠지.,
Dialog_Stage0_Main_D18_01_10※D18,그래 네 말이 맞을 수도 있지,
Dialog_Stage0_Main_D18_01_11※D18,하지만 전부 가정이잖아?\n홈즈가 가지고 있는 비밀 계좌나 무기명 채권을 찾지 못하면 아무 소용 없어.,
Dialog_Stage0_Main_D18_01_12※8,그러니까 항소를 해야 수사를 계속 할 거 아니야.,
Dialog_Stage0_Main_D18_01_13※D18,좀 더 수사 해봐야 솔직히 가망 없다는 거 너도 알잖아.,
Dialog_Stage0_Main_D18_01_14※8,그럼 이대로 포기하자고?,
Dialog_Stage0_Main_D18_01_15※D18,아니 왓슨과 사법 거래를 할거야.,
,,
Selection_Stage0_Main_D18_02,왓슨과의 사법 거래,
Dialog_Stage0_Main_D18_02_0/0_1/※8,왓슨과 사법 거래를 하겠다고?,
Dialog_Stage0_Main_D18_02_1※8,이 사건은 홈즈가 몸통이야.\n왓슨은 그냥 꼬리일 뿐이라고.,
Dialog_Stage0_Main_D18_02_2※D18,이미 홈즈는 횡령과 무관하다고 판결이 났어.\n사법 거래에 응하는 순간 횡령을 시인하는 꼴인데\n너라면 사법 거래를 하겠어?,
Dialog_Stage0_Main_D18_02_3※8,홈즈가 주동자라면 횡령금은 대부분 홈즈가 가지고 있을텐데\n왓슨과 사법 협상을 해봐야 푼돈만 받고\n왓슨의 죄마저 줄여주는 꼴이라고.,
Dialog_Stage0_Main_D18_02_4※8,어쩌면 애초에 이게 홈즈가 짰던 계획일 수도 있어.\n그럼 이 사법 거래는 둘의 협력관계만\n단단하게 해주는 꼴이야.,
Dialog_Stage0_Main_D18_02_5※D18,그건 추측일 뿐이지.\n만약 항소를 원한다면 새로운 증거를 찾아와.,
Dialog_Stage0_Main_D18_02_6※D18,우리는 이미 어떻게 사법 거래를 할지 검토 중에 있어.,
,,
Selection_Stage0_Main_D18_10,왓슨의 협력,
Dialog_Stage0_Main_D18_10_0/0_1/※D18,이번엔 무슨 일이야?\n항소 이야기라면 그만 둬.,
Dialog_Stage0_Main_D18_10_1※8,아니 이번엔 왓슨과의 사법 거래에 대해 이야기하려고 왔어.,
Dialog_Stage0_Main_D18_10_2※D18,아직 구체적인 사항은 검토 중이라 이야기해줄 게 없어.,
Dialog_Stage0_Main_D18_10_3※8,아니 이번엔 우리 쪽에서 제안할 거리를 가지고 왔어.,
Dialog_Stage0_Main_D18_10_4※D18,그게 무슨 소리야?,
Dialog_Stage0_Main_D18_10_5※8,왓슨이 자신을 사면해준다면\n홈즈의 횡령의 주모자라는 증언하기로 했어.,
Dialog_Stage0_Main_D18_10_6※D18,뭐라고?\n그게 진짜야?,
Dialog_Stage0_Main_D18_10_7※8,응.\n비공식적이지만 그렇게 한다고 했어.,
Dialog_Stage0_Main_D18_10_8※D18,모든 증거들이 왓슨을 가리키고 있는데\n그게 무슨 소리야?,
Dialog_Stage0_Main_D18_10_9※D18,게다가 그게 사실이라고 하더라도\n왓슨 역시 중대한 공범자야.\n사면이라니 말도 안 돼.,
Dialog_Stage0_Main_D18_10_10※8,그러면 사면까지는 아니더라도 감형해주는 대가로\n증언을 받아내는 건 어때?,
Dialog_Stage0_Main_D18_10_11※8,어차피 사법 거래를 하려고 했다면\n가능한 이야기 아니야?,
Dialog_Stage0_Main_D18_10_12※8,5년이나 10년 정도 감형해주면 충분히 증언시킬 수 있을 것 같아.,
Dialog_Stage0_Main_D18_10_13※D18,왓슨이 정말 그러기로 했다고?,
Dialog_Stage0_Main_D18_10_14※8,홈즈가 주모자라고 이야기할 때 거짓말 같지는 않았어.\n그리고 우리는 애초에 홈즈가 주모자라고 생각했고.,
Dialog_Stage0_Main_D18_10_15※D18,내가 보기에는 왓슨이 괜히 죄값을 치르기 싫어서\n홈즈한테 자기 죄를 떠넘기고 싶어하는 것처럼 보이는데?,
Dialog_Stage0_Main_D18_10_16※8,거짓말이면 감형해주지 않으면 그만이잖아.\n손해볼 거 없는데 왜?,
Dialog_Stage0_Main_D18_10_17※D18,괜히 증거도 없이 우스운 꼴 볼까봐 그러지.,
Dialog_Stage0_Main_D18_10_18※D18,좋아.\n그럼 우리가 한번 이야기해볼게.\n그러니까 쓸데 없이 들쑤시고 다니지 마.,
Dialog_Stage0_Main_D18_10_19※D18,사법 거래 제안은 우리쪽 권한이라고.,
Dialog_Stage0_Main_D18_10_20※8,알았어.\n그럼 좋은 소식 기다릴게.,
,,
Selection_Stage0_Main_D18_11,왓슨을 믿지마라.,
Dialog_Stage0_Main_D18_11_0/0_1/※D18,왓슨과 이야기해보겠지만\n왓슨을 믿지 않는 게 좋아.,
Dialog_Stage0_Main_D18_12_1※8,왜? 애초에 왓슨의 자백을 믿고\n사법 거래를 하려고 했던 건 검찰 아니었어?,
Dialog_Stage0_Main_D18_12_2※D18,왓슨의 자백을 믿었기 때문에 사법 거래를 하려고 했던 게 아니야.,
Dialog_Stage0_Main_D18_12_3※D18,오히려 반대지.\n왓슨은 지독한 거짓말쟁이야.,
Dialog_Stage0_Main_D18_12_4※D18,자기가 유리할만한 거라면 뭐든 꾸며낼 놈이지.\n하지만 돈을 꾸며낼 수는 없거든.,
,,
Selection_Stage0_Main_D18_20,왓슨과의 새로운 사법 거래,
Dialog_Stage0_Main_D18_20_0/0_1/※D18,이번엔 무슨 일이야?\n항소 이야기라면 그만 둬.,
Dialog_Stage0_Main_D18_20_1※8,항소 이야기는 아니야.,
Dialog_Stage0_Main_D18_20_2※8,홈즈와의 사법 거래가 불가능하고\n왓슨과 사법 거래를 할 생각이라면\n왓슨을 통해서 홈즈를 잡을 수 있지 않을까?,
Dialog_Stage0_Main_D18_20_3※D18,또 그소리야?,
Dialog_Stage0_Main_D18_20_4※8,만약 우리 생각대로 홈즈가 몸통이고\n왓슨이 꼬리라고 하면 감형을 조건으로 홈즈를 잡을 수도 있지 않겠어?,
Dialog_Stage0_Main_D18_20_6※D18,홈즈가 몸통이라는 증거가 없잖아?,
Dialog_Stage0_Main_D18_20_7※8,그러니까 그 증거를 찾기 위해서 왓슨한테\n사법 거래를 제안해보자는 거지.,
Dialog_Stage0_Main_D18_20_8※D18,무슨 소리인가 했더니 원점이잖아?\n왓슨은 이미 자기가 범인이라고 버티고 있어.\n그냥 맘을 바꿀거였으면 진작 바꿨을 거라고.,
Dialog_Stage0_Main_D18_20_9※8,완전 사면 정도의 미끼라면 괜찮지 않을까?,
Dialog_Stage0_Main_D18_20_10※D18,완전 사면? 말이 되는 소리를 해.,
Dialog_Stage0_Main_D18_20_11※D18,그러다가 홈즈도 놓치면 왓슨만 그냥 사면해주자고?,
Dialog_Stage0_Main_D18_20_12※D18,그런 일이 벌어졌다가는 FBI도 우리도 끝장이야.,
Dialog_Stage0_Main_D18_20_13※D18,변경 사항은 없어.\n왓슨과의 형량 협상을 통해 최대한 많은 돈을 돌려 받는 게 우리 목표야.,
,,
Dialog_Stage0_Main_D19_Start_0_1※D19,여기서는 연방 검찰청이야.\n허가 받은 사람들만 들어갈 수 있어.,
,,
Dialog_Stage0_Main_D19_Start_1_0※D19,무슨 일이야?,
,,
Dialog_Stage0_Main_D19_End_0_0※D19,잘가.,
,,
Dialog_Stage0_Main_D19_ForcedEnd_0※D19,약속이 있어서 이만.,
,,
Dialog_Stage0_Main_D19_Nothing_0※D19,나랑은 관계 없어?,
,,
Selection_Stage0_Main_D19_00,신분확인,
Dialog_Stage0_Main_D19_00_0/0_1/※D19,연방 검찰청에는 무슨 일로 왔어?,
Dialog_Stage0_Main_D19_00_1※8,난 FBI 금융범죄팀의 유나 요원이야.\n일과 관련해서 마이크 검사와 상의할 게 있어서 왔어.,
Dialog_Stage0_Main_D19_00_2※D19,신분증을 제시해줘.,
,,
Selection_Stage0_Main_D19_01,제시하기,
Dialog_Stage0_Main_D19_01_0/0_1/※8,제시하기를 하려면 어떻게 해야해?,
Dialog_Stage0_Main_D19_01_1※D19,나한테 이야기하려고 눌렀던 아이콘 옆에 손가락 아이콘 있지?,
Dialog_Stage0_Main_D19_01_2※D19,그걸 누른 뒤에 단서 탭에서 네 신분증을 선택하면 돼.,
Dialog_Stage0_Main_D19_01_3※8,잠깐만.\n나 신분증을 놓고 온 것 같아.,
,,
Selection_Stage0_Main_D19_02,탐색하기,
Dialog_Stage0_Main_D19_02_0/0_1/※8,미안한데 ID카드를 사무실에 놓고 온 것 같아.\n이번에만 어떻게 안될까?,
Dialog_Stage0_Main_D19_02_1※D19,나도 그러고 싶어.\n그런데 지난 달에 신분증 확인을 안하고 올려보냈다가\n난동 부린 사건이 있어서 안 돼.,
Dialog_Stage0_Main_D19_02_2※D19,신분증을 찾으려면 장소를 누른 후에\n돋보기 모양의 탐색하기 아이콘을 누르면 돼.,
Dialog_Stage0_Main_D19_02_3※8,왜 나보다 내 신분증을 찾는 방법을 더 잘 아는 거야?,
Dialog_Stage0_Main_D19_02_4※D19,그냥 게임적 허용이라고 생각하고 넘어가.,
,,
Selection_Stage0_Main_D19_03,제시하기,
Dialog_Stage0_Main_D19_03_0/0_1/※8,제시하기를 하려면 어떻게 해야해?,
Dialog_Stage0_Main_D19_03_1※D19,나한테 이야기하려고 눌렀던 아이콘 옆에 손가락 아이콘 있지?,
Dialog_Stage0_Main_D19_03_2※D19,그걸 누른 뒤에 단서 탭에서 네 신분증을 선택하면 돼.,
,,
Selection_Stage0_Main_D19_10,신분확인,
Dialog_Stage0_Main_D19_10_0/0_1/※8,여기 내 ID 카드야.,
Dialog_Stage0_Main_D19_10_1※D19,확인했어\nFBI 특수요원 유나. 연방 검사국에 온 걸 환영해.,
,,
Dialog_Stage0_Main_D20_Start_0_1※D20,그 때 봤던 FBI 신참 요원이로군.,
Dialog_Stage0_Main_D20_Start_0_2※8,금융범죄팀의 유나야.,
Dialog_Stage0_Main_D20_Start_0_3※D20,그래 여긴 무슨 일로 왔나?,
,,
,,
Dialog_Stage0_Main_D20_Start_1_0※D20,무슨 일이지?,
,,
Dialog_Stage0_Main_D20_End_0_0※D20,잘가게.,
,,
Dialog_Stage0_Main_D20_ForcedEnd_0※D20,시간이 다 된 것 같군.,
,,
Dialog_Stage0_Main_D20_Nothing_0※D20,이건 나도 모르겠군.,
,,
Selection_Stage0_Main_D20_00,이 사건의 범인은 홈즈,
Dialog_Stage0_Main_D20_00_0/0_3/※8,우리는 왓슨 당신이 이 사건의 주범이 아니라는 걸 알고 있어.,
Dialog_Stage0_Main_D20_00_1※8,모든 건 홈즈가 주도하고 왓슨 당신에게 뒷처리를 남겨뒀겠지.,
Dialog_Stage0_Main_D20_00_3※D20,그래서 내가 얻는 이득이 뭐길래?,
Dialog_Stage0_Main_D20_00_4※8,홈즈가 빼돌린 자금의 일부.,
Dialog_Stage0_Main_D20_00_5※D20,상상력이 풍부하구만.\n소설을 써도 되겠어.,
Dialog_Stage0_Main_D20_00_6※8,쓸데 없는 기싸움은 그만하는 게 어때?,
Dialog_Stage0_Main_D20_00_7※8,비공식적으로 제안하고 싶은 게 있어.,
Dialog_Stage0_Main_D20_00_8※8,공식적으로 우리는 여기서 아무런 이야기도 나누지 않은 거지.,
Dialog_Stage0_Main_D20_00_9※D20,이야기라도 들어보지.,
,,
Selection_Stage0_Main_D20_01,비공식적인 제안,
Dialog_Stage0_Main_D20_01_0/0_3/※8,증언을 철회하고 홈즈를 잡는데 도와준다면\n완전한 사면을 받게 해줄게.,
Dialog_Stage0_Main_D20_01_1※D20,재미있는 제안이긴 한데..\n내가 왜 그 제안을 받아들일 거라고 생각해?,
Dialog_Stage0_Main_D20_01_2※8,감옥에서 썩고 싶은 사람은 아무도 없으니까.,
Dialog_Stage0_Main_D20_01_3※8,10년은 생각을 바꿀만큼 충분히 긴 시간 아니야?,
Dialog_Stage0_Main_D20_01_4※8,충분히 솔깃한 제안이라고 생각하는데.,
Dialog_Stage0_Main_D20_01_5※D20,내가 재미있는 제안이라고 한 이유는 솔깃해서가 아니야.,
Dialog_Stage0_Main_D20_01_6※D20,이루어질 수도 없는 불가능한 제안을 하고 있으니까 그런 거지.,
Dialog_Stage0_Main_D20_01_7※8,왜 불가능한 제안이라고 생각하는데?,
Dialog_Stage0_Main_D20_01_8※D20,가능한지 알아보지도 않고 할 수 있는 최대한의 제안을 던진 거잖아.,
Dialog_Stage0_Main_D20_01_9※D20,근데 문제는 완전 사면이냐 1년 사면이냐가 아니야.,
Dialog_Stage0_Main_D20_01_9※D20,검찰은 홈즈를 팔아넘 긴다는 제안을 절대 받아들이지 않을 걸.,
Dialog_Stage0_Main_D20_01_10※D20,게다가 완전한 사면을 받는다고 하더라도 나한테 남는 게 뭔데?\n여전히 빈털터리일 뿐이야.,
Dialog_Stage0_Main_D20_01_11※D20,차라리 몇 년 조용히 지내다 나와서 부자로 살겠어.,
Dialog_Stage0_Main_D20_01_12※8,아주 자신만만하군 그래?,
Dialog_Stage0_Main_D20_01_13※8,이미 다 짜놓은 판이라는 건가?,
Dialog_Stage0_Main_D20_01_14※D20,좋을대로 생각해.,
Dialog_Stage0_Main_D20_01_15※D20,하지만 기억해둬. 이건 비공식적인 이야기야.\n우린 아무런 이야기도 나누지 않은 거지.,
,,
Selection_Stage0_Main_D20_10,자백을 권유한다.,
Dialog_Stage0_Main_D20_10_0/0_3/※8,우리는 왓슨 당신이 이 사건의 주범이 아니라는 걸 알고 있어.,
Dialog_Stage0_Main_D20_10_1※8,모든 건 홈즈가 주도하고 왓슨 당신에게 뒷처리를 남겨뒀겠지.,
Dialog_Stage0_Main_D20_10_2※D20,죄를 뒤집어써서 나한테 무슨 이득이 있다는 거야?,
Dialog_Stage0_Main_D20_10_3※8,홈즈가 빼돌린 자금의 일부.,
Dialog_Stage0_Main_D20_10_4※D20,상상력이 풍부하구만.\n소설을 써도 되겠어.,
Dialog_Stage0_Main_D20_10_5※8,소설이 아니라는 거 너도 알고 나도 알고 있잖아.,
Dialog_Stage0_Main_D20_10_6※8,회수 되지 못한 돈이 1000만 달러가 넘어.\n이미 3명이나 자살했고 얼마나 더 죽을지 몰라.,
Dialog_Stage0_Main_D20_10_7※8,그들이 홈즈를 믿은 것 말고 무슨 잘못이 있어?\n그들의 고통이 아무렇지 않아?,
Dialog_Stage0_Main_D20_10_8※8,그러니까 솔직하게 자백해서 형량을 줄여. 그들은 물론 너에게도 좋아.,
Dialog_Stage0_Main_D20_10_9※D20,미안하지만 난 이미 다 자백했어.\n더 할말은 없어.,
,,
Selection_Stage0_Main_D20_11,협상 결렬,
Dialog_Stage0_Main_D20_11_0/0_3/※D20,아직 사회의 더러움도 모르는 햇병아리인 것 같은데\n그렇게 꼿꼿하게 머리를 높이다가는 먼저 망치에 맞을 걸?,
Dialog_Stage0_Main_D20_11_2※D20,법을 위해 일한다고 모두 정의로운 건 아니야.,
Dialog_Stage0_Main_D20_11_3※8,그딴 말로 너의 범죄를 합리화하지마.\n일부가 썩었다고 전부 썩은 건 아니니까.,
Dialog_Stage0_Main_D20_11_4※8,세상이 그러니까 어쩔 수 없다고?\n왜 선한 것들도 많은데 악한 것들만 보면서 너 스스로를 합리화 하는데?,
Dialog_Stage0_Main_D20_11_5※D20,그래. 아무튼 난 더 이상 할 말은 없어 돌아가.,
,,
,,
Selection_Stage0_Main_D20_20,홈즈가 범인이다,
Dialog_Stage0_Main_D20_20_0/0_3/※8,우리는 사실 넌 허수아비고 홈즈가 꾸민일이라고 생각하고 있어.,
Dialog_Stage0_Main_D20_20_1※D20,아니. 내가 저지른 일이야. 홈즈는 몰랐어.,
